id,titel,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
319XgEPeEfhMw276p5wzg3,Light Up,edm_dance,0.548,0.912,11,-4.933,0,0.0447,0.00059,0.524,0.194,0.264,142.995,161378,4
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,rock,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,268427,4
31B7wLv4yvtjDoTTmbnxeE,Jungle,indie_alt,0.665,0.727,1,-8.073,0,0.0391,0.00984,0.394,0.172,0.397,133.922,198806,4
31K3OZBhZqnulRkp7QsQPt,Yo Por Ti,pop,0.792,0.862,11,-3.221,0,0.0491,0.0843,0.0,0.0599,0.528,121.938,152200,4
31RTFPrB7wmYBhlkM2ILXG,Sugar,metal,0.451,0.889,1,-2.693,1,0.261,0.00167,0.00215,0.258,0.586,131.073,153800,4
31TzWmUMxeT6dgL2XTnVCv,You're My Heart (CCENTURIESS Remix),alternative,0.71,0.591,0,-4.487,1,0.0423,0.00104,0.87,0.0609,0.755,128.026,378750,4
31WvlK2vEalVKWHJNLu9T9,Fare Thee Well,rock,0.431,0.371,7,-8.709,1,0.0272,0.547,0.0154,0.0921,0.196,66.853,261880,4
31X7ZCVcKwsk6CUavTOnwW,Anti Anti,indie_alt,0.756,0.825,4,-5.896,0,0.206,0.444,0.00394,0.484,0.56,147.957,194313,4
31YoNg0KcXAxXI528frzy8,Blood Plague,metal,0.432,0.985,3,-3.986,0,0.147,9.07e-05,0.000133,0.215,0.334,173.989,237129,4
31dBdp8V6HwrLi1GuRlJUJ,Boomerang,indie_alt,0.709,0.489,5,-8.088,0,0.0563,0.749,3.25e-05,0.107,0.72,145.941,195394,4
31dqpLUModJWNbxrXu6TWd,Shot in the Dark,metal,0.581,0.791,6,-7.262,1,0.0324,0.00835,6.02e-05,0.142,0.619,123.887,256293,3
31fMJwgrgNdk1IbWZEchX2,Love You Still (abcdefu romantic version),pop,0.712,0.0784,4,-19.067,1,0.0544,0.739,0.0,0.107,0.642,121.443,150174,4
31gTL5XTmcI4JCSglW5Sda,Baba O'Riley (Radio Edit),party,0.596,0.809,6,-7.95,1,0.0411,0.000914,0.139,0.163,0.468,127.975,251707,4
31q4Bx8xOt4bdSHZnV7kvF,The Remedy,edm_dance,0.369,0.813,4,-4.293,0,0.0535,0.000302,0.0,0.254,0.206,155.218,153871,3
31tf1qEai5o5f4r66Kd0pU,Me and Your Mama,pop,0.554,0.433,5,-12.628,1,0.0341,0.0116,0.0449,0.0667,0.237,117.996,379227,3
31w4zlTpovdyggvHvdWBuV,Soft Ass Shit,edm_dance,0.514,0.767,1,-6.043,1,0.096,0.000372,0.00844,0.135,0.0372,163.042,239112,4
31xA2Iti4kb3aMiX75e8Y5,Certified (feat. Gunna),hiphop,0.664,0.559,6,-7.568,0,0.075,0.139,0.0,0.303,0.548,153.95,149611,4
326yOKaTPs91elL1KW794F,Life's Too Short,edm_dance,0.648,0.795,0,-5.67,1,0.0433,0.0275,0.0,0.113,0.364,100.032,211011,4
3279i3oQ3on1bb17kYLzxZ,I Feel For You - Star B Extended Remix,edm_dance,0.668,0.68,1,-6.19,0,0.0388,7.95e-05,0.891,0.108,0.323,125.933,297151,4
32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,pop,0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,0.127,161.74,151444,3
32FhTAAjKZaBein150o3Px,because i liked a boy,pop,0.384,0.593,11,-7.309,1,0.344,0.401,0.0,0.189,0.169,146.603,196458,4
32JZt8EmiioCGTU6UIXJ4E,Anything But Me,alternative,0.641,0.776,0,-5.171,1,0.0684,0.0017,0.00021,0.127,0.554,114.679,213025,4
32P1387Vb7TuwbprjRmtQN,AMNESIA,edm_dance,0.605,0.887,1,-2.298,1,0.0448,0.000974,0.919,0.352,0.0759,99.998,131253,4
32SJxfCMIsF9oDBzA9hFob,Bombshell,metal,0.53,0.946,8,-4.954,0,0.104,0.00179,0.0,0.215,0.568,147.806,193533,4
32YeufIOJwL4RF2Hz38LUu,Besser fallen,pop,0.77,0.655,1,-5.057,0,0.0299,0.0294,0.112,0.314,0.532,125.039,131232,4
32Z3DgoryCdqcg9eaLTbnc,Might As Well Be On Mars,metal,0.386,0.713,11,-9.186,1,0.0427,0.0919,0.00244,0.276,0.11,135.844,428427,4
32f7Fo5iMUHon398z6P3JK,(i am) here,edm_dance,0.738,0.571,1,-12.215,1,0.1,0.383,0.267,0.0992,0.346,123.989,141303,4
32fmQsWSAaDas2MJRyMSGG,The Ghost Inside,indie_alt,0.869,0.7,2,-4.966,1,0.0419,0.0571,0.414,0.0691,0.983,103.983,198040,4
32llT8SkveTa0gbqMTi204,Wheat,indie_alt,0.494,0.832,4,-4.298,1,0.0373,0.00118,0.00437,0.18,0.767,179.974,226027,4
32nZczHu0A8tFmqdwTsAOY,Sign Or Warning,edm_dance,0.554,0.753,5,-5.127,0,0.0373,0.0159,0.0,0.162,0.447,159.885,204105,4
32ny2YtiR7zKi7PBjiQ5Iy,Real Talk,hiphop,0.789,0.71,5,-6.165,0,0.0681,0.128,0.0,0.112,0.188,138.033,183187,4
32q9OuCp7wFdLZKuCXm0wl,That's Life,indie_alt,0.756,0.498,6,-8.808,0,0.0866,0.524,0.0342,0.101,0.526,96.104,147653,4
32ssNweOtmacNBEC2kHzA8,Never My Love - Remastered Version,rock,0.435,0.428,6,-11.747,1,0.0268,0.171,0.000708,0.149,0.61,95.534,187693,4
32svp2B3O8zQk5TnlLOYUd,seasonal affective disorder,indie_alt,0.444,0.522,5,-11.518,0,0.0305,0.403,0.247,0.139,0.28,93.977,235272,4
32yIEFS62uS5ryhr2Xlooj,Hotel Room Service,party,0.849,0.599,6,-8.164,1,0.227,0.00301,0.000249,0.0763,0.761,126.003,238507,4
32z65nCDfiHwd7Ly1AyN2t,Bandages,indie_alt,0.617,0.299,10,-13.618,1,0.0284,0.852,0.0137,0.109,0.171,139.964,174840,4
32zkKx35Et6A515oZKxDkD,Life Itself,alternative,0.699,0.67,1,-6.219,1,0.0347,0.0147,0.22,0.356,0.556,111.988,281407,4
33DzKnwuBE6lfOiADwzd5E,TOOTIMETOOTIMETOOTIME,alternative,0.667,0.824,8,-5.867,1,0.0665,0.177,0.0152,0.0933,0.518,114.998,207851,4
33HRECrmuelZxOpid6XTNX,Alison,indie_alt,0.276,0.449,4,-11.428,1,0.0375,0.00782,0.783,0.108,0.278,101.687,230987,4
33Nc5TE2bPHa6wtUUFLVSz,1000 Tears,pop,0.586,0.466,2,-10.688,1,0.0466,0.441,0.000118,0.151,0.443,167.967,161942,4
33Of2CworbU1G1G08eMtdA,Not Easy Love (feat. Demae),alternative,0.694,0.445,5,-6.492,1,0.186,0.447,5.12e-06,0.111,0.555,81.101,177430,4
33P76PS6skAOeQzYK77xss,REMINISCE,edm_dance,0.52,0.966,5,-5.845,0,0.0601,8.96e-05,0.197,0.297,0.0382,128.02,241875,4
33UpuHGggCndb1SLEQwgNw,GOODBYE,metal,0.301,0.993,11,-4.175,1,0.176,9.27e-06,0.917,0.343,0.0461,139.95,192139,4
33a56ZdHf1SrYxgbGLf14n,No King Rules Forever,metal,0.399,0.805,11,-7.072,1,0.0408,3.19e-05,0.000639,0.19,0.428,100.149,192000,4
33aLws184a7SVqraKuDqI3,this is what heartbreak feels like,pop,0.707,0.478,1,-4.602,1,0.0671,0.581,0.0,0.112,0.571,109.986,157636,4
33aO3exOKzz0EtN1Web9oN,High Beams,alternative,0.796,0.731,1,-6.644,1,0.0741,0.284,0.0632,0.136,0.892,107.014,210853,4
33jNhRb9njyX482vPmFPMu,RAVEN,edm_dance,0.709,0.819,11,-6.047,0,0.131,0.632,0.736,0.17,0.656,125.29,146030,4
33sOtnSvolKA5lDbvBtiSs,Diamond,indie_alt,0.647,0.779,10,-6.315,0,0.121,0.384,0.0402,0.342,0.751,82.955,228200,4
33tYADyL2aZctrvR59K1bQ,Lauren (I Can't Stay Forever),edm_dance,0.702,0.912,9,-8.687,0,0.0652,0.0773,0.309,0.0926,0.957,128.018,200551,4
33yAEqzKXexYM3WlOYtTfQ,D.A.N.C.E,alternative,0.613,0.962,6,-5.07,0,0.278,0.034,0.0,0.824,0.496,113.015,242267,4
33yL9mCGvvVCjLKCZsnm1w,Step Mom,pop,0.61,0.631,5,-5.274,1,0.0403,0.013,0.0,0.086,0.505,132.02,214755,4
341lTIxmhybbQsgydwJiFx,Stuntin' On You (feat. DaBaby),hiphop,0.796,0.683,10,-5.165,0,0.277,0.0111,2.58e-06,0.126,0.737,173.852,141123,3
346RqFnNMtjaMneUEqrJaI,Battery,metal,0.175,0.972,1,-6.033,1,0.137,2.23e-05,0.28,0.0828,0.141,195.084,310547,4
34I7k03M8nh8HDlLcrHlVS,Kings,hiphop,0.477,0.515,10,-6.879,0,0.0298,0.701,2.57e-05,0.15,0.34,79.772,209794,3
34JGsiDkpgQ9KtjKNOO3h4,Days Of The Lost,metal,0.37,0.993,5,-3.551,1,0.13,0.00015,0.0692,0.364,0.295,172.025,217160,4
34NtMvhl3m4w4MnrBQPXsN,Harbi Güzel,pop,0.591,0.733,3,-7.555,0,0.0533,0.0065,0.0,0.197,0.451,117.909,175822,4
34UMrasAWi3VHMWpMePxGu,Little Numbers,indie_alt,0.547,0.778,1,-4.839,1,0.037,0.13,0.0,0.0915,0.73,191.866,219840,4
34X4VwzolE2cbLd5tlNH51,The Tale of the Three Hawks,metal,0.465,0.954,8,-5.824,1,0.142,9.12e-05,1.24e-06,0.23,0.186,157.882,363413,4
34batHUDkMhFuUjkxAUmfH,Rich Man,indie_alt,0.508,0.563,1,-7.773,1,0.028,0.000642,0.0954,0.112,0.221,115.962,236751,4
34cvEjLrNFKZKMUmar8xoP,(Feels Like) Heaven,indie_alt,0.516,0.922,0,-6.507,0,0.0591,0.125,0.000549,0.123,0.775,116.566,211200,4
34dEWnWlThEqkHiASAy0ks,MUTUAL,alternative,0.731,0.455,6,-6.499,0,0.175,0.479,0.0,0.0888,0.828,130.113,169846,4
34lLAsdH4Y5TLf1B2SIj1I,Killing Me Slowly,metal,0.345,0.89,1,-4.175,0,0.0774,0.000725,2.98e-06,0.204,0.276,137.973,237065,4
34lfu3S4fIcKZRNXzbdbo7,Live Another Day,edm_dance,0.822,0.981,9,-1.321,1,0.109,0.000593,0.748,0.0938,0.404,115.005,133565,4
34miSNKQ0xN7EG8zzzaFzI,You're Gonna Miss Me (2008 Remastered Original Mono LP Version),rock,0.428,0.923,2,-4.454,0,0.123,0.0108,0.436,0.0985,0.681,151.005,146738,4
34nGTjKinQV46a8C8T2HfY,Flags To The Sky (feat. YoungBoy Never Broke Again),hiphop,0.609,0.528,6,-7.385,0,0.401,0.182,0.0,0.239,0.605,141.966,148732,3
3529YD03FoOJMRYBoQKwX2,Seige,edm_dance,0.807,0.577,10,-13.925,0,0.0589,0.00685,0.873,0.0788,0.452,123.994,433564,4
3534Z4x8UqslonFDIBtqEb,obedient dog,alternative,0.396,0.887,3,-4.744,0,0.0572,0.856,0.914,0.396,0.322,70.747,107447,1
35DHCZvQcy8PIM0eJmVS1X,Running Around,indie_alt,0.655,0.815,0,-9.202,1,0.247,0.378,0.00142,0.0819,0.555,100.052,268800,4
35S0Oh0JrXAhGzrLHzUvw8,Crosses (feat. Spencer Chamberlain of Underoath),metal,0.461,0.967,5,-2.199,1,0.222,0.000853,0.000115,0.315,0.258,96.038,209022,4
35VcWn3lZ4ne9mhN8uMrFm,Rainy Day Mushroom Pillow,rock,0.472,0.391,11,-13.581,0,0.0273,0.196,0.844,0.272,0.399,99.395,184453,4
35ZmCVnfYRdK1iLGCxNhMa,The Only,metal,0.428,0.979,1,-2.929,1,0.225,7.04e-05,0.0,0.129,0.292,104.84,171107,4
35d0N4W4Fn6gNtxNyb3FqB,The Shortest Straw - Metallica Cover,metal,0.344,0.891,2,-5.937,1,0.062,0.000107,0.042,0.0763,0.692,147.382,378070,4
35i03ZqMFb5Q3O9TAQ7XLB,Glitch,metal,0.551,0.871,1,-3.998,1,0.0477,9.45e-05,0.0968,0.286,0.367,106.043,261812,4
35iR1qzexmbcUSgA01S4gI,Colorado,pop,0.79,0.744,9,-7.033,0,0.0294,0.287,0.000934,0.0909,0.798,123.984,174348,4
35ifxM5PBTxc871D29YJ27,iudicium per ignem,metal,0.458,0.978,0,-4.258,0,0.14,0.00024,0.043,0.187,0.0992,110.07,220776,4
35r28RDot7nPE7y9K9H7l0,Feeling Whitney,indie_alt,0.412,0.227,0,-12.696,1,0.0359,0.787,4.69e-06,0.282,0.226,80.111,257267,4
35yNxEInISBXWWuyILXBAh,Against the Law,alternative,0.641,0.679,8,-6.357,0,0.03,0.00148,0.00515,0.0775,0.23,110.015,296727,4
360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,pop,0.576,0.593,9,-6.024,0,0.0306,0.0467,0.000767,0.237,0.373,157.993,220013,4
362ExESnweE3mgVBuLnCma,Grief,indie_alt,0.581,0.475,0,-12.433,1,0.0265,0.643,0.651,0.0943,0.0463,105.071,203619,4
363sTxk8gw4vnCVBtEsBCP,Kyoto (Copycat Killer Version),indie_alt,0.149,0.299,11,-11.163,1,0.0351,0.92,0.00197,0.202,0.273,83.734,181213,5
365h8PI7fkpQMYWpk4HHC1,Kafa Tatili,pop,0.319,0.468,3,-11.898,0,0.169,0.0377,0.0,0.166,0.359,91.862,179621,4
368RLF0YBCX8FyB4RGkaVq,Nowhere,rock,0.415,0.966,9,-7.288,1,0.0953,0.000288,0.261,0.344,0.309,95.433,146307,4
36KH2r0JLzix1WKHURR2MY,Electroheart,metal,0.473,0.97,7,-4.776,0,0.0732,3.17e-05,0.0,0.345,0.706,149.974,228480,4
36P9S31Td4pdmDd95c9OGe,Fæcele,metal,0.43,0.644,7,-8.015,0,0.034,0.0445,0.000907,0.124,0.196,90.105,192110,4
36ZvFmD6IuW1nawOBbpC8z,Anthem (We Are the Fire),metal,0.519,0.988,9,-2.914,0,0.0873,0.000232,0.00672,0.0938,0.411,100.018,243747,4
36fghM2btZusuq2oekRjit,Wander,metal,0.4,0.58,0,-6.708,0,0.0318,0.0463,0.0,0.131,0.113,130.634,264227,4
36gPq8WG7tDxrblyGVUCiT,Up Around The Bend,rock,0.589,0.85,2,-6.143,1,0.0343,0.0606,0.779,0.274,0.813,130.318,161467,4
36xBFaVGjqm7le8CTHytUj,Parasite Eve,rock,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,291813,4
370EnXSnKwv91pR24Butpr,Lipgloss,pop,0.866,0.726,11,-6.795,1,0.051,0.284,0.000103,0.121,0.618,126.089,127019,4
37107dPB28NderX4Tpbirg,Side By Side (with MKLA),edm_dance,0.749,0.794,5,-6.798,0,0.0379,0.0198,3.67e-05,0.1,0.385,123.955,153871,4
374XMHdbsgqK0awW8yldpW,Our New World - with Kyson,indie_alt,0.459,0.245,9,-15.096,0,0.0306,0.953,0.00733,0.101,0.245,139.925,219443,4
374rtbOx5NrgRFC9811Ghf,Never Go,alternative,0.638,0.713,2,-6.114,1,0.028,0.000113,0.366,0.109,0.706,111.026,156477,4
37DRi2hcNwEhlT0jEnyLAX,Disgusting,rock,0.549,0.916,5,-4.317,0,0.205,0.000734,1.87e-05,0.0517,0.59,124.278,189314,4
37EJtTS7jT5WUyXGZzrwnI,Santa Monica,rock,0.491,0.942,7,-5.333,1,0.132,0.156,0.0,0.367,0.387,100.446,191507,4
37Eb16TFeVB2dxkoEnzW4W,Scumbag - Acoustic,rock,0.498,0.448,2,-9.079,1,0.035,0.465,0.0,0.241,0.676,85.991,209421,4
37KYM3zuGyozpEwDuO2OVw,Free With You,indie_alt,0.708,0.356,3,-11.53,1,0.0501,0.907,0.0607,0.125,0.132,80.036,168038,4
37LTDJrNmWco1qHO1AuZ1r,Circle The Drain,metal,0.448,0.969,5,-3.309,0,0.11,0.000129,0.000135,0.0771,0.387,92.512,215347,4
37MkbRqfMdO4qlNj7C4Wfa,The Great Escape,alternative,0.472,0.925,9,-4.57,1,0.0415,0.000305,4.44e-06,0.0755,0.746,146.97,198833,4
37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),hiphop,0.767,0.438,7,-8.726,0,0.29,0.181,0.0,0.142,0.381,86.975,221980,4
37RC87Ce8jeeKmnpYNExhP,Awnaw - All Hooks up Version,hiphop,0.718,0.675,7,-4.085,1,0.265,0.00566,0.0,0.177,0.702,160.026,239400,4
37SgiDGQSiUTQXZo2Ml888,Chop Suey!,metal,0.535,0.98,7,-3.382,0,0.0699,0.00189,0.229,0.111,0.331,125.023,218188,4
37g06WD4w62ipxpBIbQN16,Wulfwiga,metal,0.559,0.552,7,-8.414,1,0.0335,0.00888,0.367,0.0725,0.342,130.04,256187,4
37sINbJZcFdHFAsVNsPq1i,Superheroes,rock,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,245467,4
37uDQ9iultffN3VQV8nU5j,You,alternative,0.917,0.895,0,-4.434,1,0.111,0.119,0.00259,0.0718,0.522,123.946,237739,4
37vBZXPlaExn9InLgkTFUt,Warp 1.9,alternative,0.654,0.602,1,-5.597,1,0.252,0.000856,0.808,0.0579,0.382,130.121,203840,4
37vKzukXbXcJiA3TMmGptj,Ketamine,metal,0.62,0.956,1,-3.53,0,0.147,0.000101,0.0,0.278,0.539,120.034,172019,4
37y7iDayfwm3WXn5BiAoRk,Dark Red,indie_alt,0.603,0.783,6,-4.023,1,0.062,0.449,7.96e-06,0.119,0.775,172.041,173104,4
38111Yt4vBNntixay0dX1Q,Waffle,edm_dance,0.596,0.845,11,-3.443,0,0.165,0.246,0.000422,0.303,0.733,120.887,193300,4
382EXWyvPSm3w8XTFQc10R,Open,alternative,0.814,0.595,1,-5.535,0,0.332,0.612,3.39e-05,0.153,0.544,123.95,174163,4
384TJj6XyHUyNlCbdgm6Sz,MANGO (feat. Adi Oasis),alternative,0.668,0.605,2,-7.608,0,0.0454,0.336,0.000206,0.115,0.877,83.002,245995,4
3859B51NwxZikfmeCJbOUl,Auf & Ab,pop,0.714,0.425,1,-8.064,1,0.0809,0.403,0.000105,0.115,0.316,99.034,165477,4
389QX9Q1eUOEZ19vtzzI9O,While My Guitar Gently Weeps - Remastered 2009,rock,0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115.0,285000,4
38K3Qca9mZFnSNIDT7a0JO,Because You're Young,indie_alt,0.532,0.805,9,-5.521,1,0.0691,0.169,0.00996,0.135,0.749,145.184,201453,4
38Ngied9rBORlAbLYNCl4k,Once in a Lifetime - 2005 Remaster,indie_alt,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,259907,4
38PAyLYynfJ8Mk4lEjSHSd,Elements,alternative,0.567,0.647,8,-6.887,0,0.0354,0.748,0.881,0.102,0.393,175.99,292312,4
38QPK6YAciyWdfJNEY9siA,Kids of NYC,edm_dance,0.793,0.815,0,-5.131,0,0.167,0.0281,0.0,0.105,0.528,122.02,142623,4
38SjoujHMwFDzT4Ae9K9Ht,Vacant,metal,0.15,0.188,1,-15.147,0,0.034,0.396,0.0556,0.109,0.0521,173.914,177373,3
38XLUjlR84JEwK0SOvX77a,Let's go to Hell,pop,0.782,0.798,4,-5.07,0,0.0337,0.141,0.0,0.685,0.905,127.89,152182,4
38fLg3qA8mtJTuLDmtVc3x,Tree,rock,0.477,0.729,2,-8.137,1,0.0336,0.0103,0.987,0.126,0.181,129.941,241812,4
38oAbSWuIpMZB7Ny0Z42zC,Unnr | MINDBEACH,metal,0.412,0.402,9,-11.421,0,0.0335,0.795,0.365,0.089,0.0362,121.076,576250,4
38rsZocqoP4YvSzEtL0kaE,Mexico,indie_alt,0.78,0.845,1,-4.896,1,0.082,0.244,0.000573,0.0729,0.629,96.957,236120,4
38t7wPFbMWTVS6CUSZHc2d,Für diesen Moment,pop,0.613,0.799,10,-6.148,1,0.0358,0.3,0.0,0.0795,0.334,144.972,195310,4
38wCbVfMreML5ZhF5iQuKA,Disorder - 2007 Remaster,indie_alt,0.32,0.798,10,-7.078,0,0.124,0.00033,0.692,0.176,0.74,84.696,209040,4
392rTwEgQPs1nczvd5Ys5h,Summer on the River Banks,alternative,0.228,0.299,7,-17.722,1,0.0344,0.829,0.613,0.592,0.0358,106.812,210570,4
395uj20WFZvffLXIGFD0u6,I Wanna Be Somebody,metal,0.274,0.859,1,-6.036,0,0.0553,3.71e-05,7.72e-06,0.275,0.529,164.26,223813,4
397W12CqjA788iknS81yMB,Touch,edm_dance,0.723,0.767,6,-7.324,0,0.0389,0.00364,0.0782,0.279,0.275,124.016,167056,4
39C5FuZ8C8M0QI8CrMsPkR,Foreplay / Long Time,rock,0.435,0.657,5,-8.868,1,0.0545,0.00983,0.00748,0.0923,0.209,118.704,467640,4
39Cv9mq0PPrsJ5jtVb2Hiu,Thunder Clatter,indie_alt,0.6,0.968,6,-2.444,1,0.0329,0.301,1.88e-06,0.19,0.635,123.019,271441,4
39FexuVmNT8zcnB1DoscSn,Flying :)),pop,0.511,0.148,6,-15.064,1,0.0316,0.965,0.0388,0.112,0.299,133.71,179158,4
39GX8fhLrxiPcNAMgZhWUa,These Are The Days (feat. Liv Dawson),edm_dance,0.373,0.824,9,-5.554,1,0.0421,0.0131,0.0,0.0702,0.43,123.948,166955,4
39HH3TTdJOxcklLvocgemQ,Kind of Girl,hiphop,0.428,0.698,11,-7.837,0,0.408,0.318,0.0,0.449,0.191,151.794,177788,4
39JQ3QhKUYuvAtrVVXEJ1f,"Hello, Mary Lou",pop,0.513,0.814,9,-6.962,1,0.0812,0.274,2.16e-06,0.102,0.966,201.936,147347,4
39KAA4qcUwhb9KZliy0nYC,Forest Whispers My Name,metal,0.231,0.904,2,-14.667,1,0.0567,1.02e-05,0.16,0.146,0.25,141.062,306693,4
39Rcz81y7E41a7WObG37kn,Le Squinfus,rock,0.365,0.832,7,-6.571,1,0.137,0.0111,0.839,0.0918,0.357,112.639,284098,5
39SQnz9u6zd91nZdaPmmJK,Push It,hiphop,0.66,0.765,7,-7.121,1,0.245,0.227,0.0,0.376,0.771,151.073,208600,4
39U2N0ZBsT7FZE8ur4xMzH,Уединение,alternative,0.688,0.637,1,-11.247,0,0.0282,0.0784,0.949,0.595,0.908,120.035,161149,4
39Vg7SGvdJTeEq3rtKKwk2,Venenosa,metal,0.322,0.927,6,-2.871,0,0.0644,0.000196,0.0,0.318,0.343,172.943,190496,4
39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,hiphop,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,165978,4
39ZVkOVxjG8ypNdUSVNkxU,Mr. Forgettable,pop,0.56,0.41,8,-9.227,0,0.0276,0.544,0.0,0.151,0.28,144.727,187293,4
39hfj6Tnqgsxn7jGTfWl18,Shock Me,rock,0.655,0.812,1,-7.779,1,0.0678,0.0383,0.000645,0.0238,0.866,127.092,226773,4
39lFjmuCMTYq8FVjDZL60F,Rise Again - Harris Cole & Somni Remix,indie_alt,0.627,0.565,1,-8.981,1,0.0757,0.00421,0.477,0.0995,0.263,119.874,209882,4
39lSeqnyjZJejRuaREfyLL,Hungry Like the Wolf - 2009 Remaster,rock,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,220627,4
39m87lOMd5ccENPVvAT7gH,Bismarck,metal,0.505,0.859,6,-5.546,0,0.0431,0.00346,0.0012,0.263,0.434,95.036,313984,4
39n1y2JqVOPIdfUeLqzgfl,Darkside,rock,0.497,0.923,4,-3.04,1,0.11,0.00627,0.0,0.082,0.545,155.11,180960,4
39pclaQXwUGiwcA47Hk3QF,Hyper,edm_dance,0.741,0.933,4,-7.417,1,0.0563,0.0035,0.905,0.0575,0.395,127.995,223008,4
39pyh95CX5M3bpN7XiFJeP,When I Was a Boy,rock,0.237,0.462,0,-7.79,1,0.0308,0.843,0.0585,0.0964,0.338,149.178,192987,4
39sHS8PN9SDZSZ7w1wjRYb,City Of The Dead,metal,0.432,0.878,0,-3.158,0,0.0877,0.00172,0.0,0.347,0.471,140.14,173931,4
39sICagGOiysHxoIBRyLLi,My Own Worst Enemy,rock,0.427,0.952,4,-3.383,1,0.0565,0.0252,0.0,0.407,0.588,103.523,169405,4
39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,rock,0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,188987,4
39tLc4Xp58Lu4KcWHggeE2,Closer,rock,0.559,0.725,10,-8.631,0,0.0426,0.000365,0.553,0.112,0.501,90.012,373307,4
3A1TJoPIo2Rzwa2GnP30l7,Follow My Heart,indie_alt,0.655,0.681,10,-8.422,1,0.0449,0.0463,0.00198,0.135,0.615,122.997,204963,4
3AJwUDP919kvQ9QcozQPxg,Yellow,rock,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773,4
3AL7BDw989oJMQ8zrkEOyR,Belly Dancer - Glockenbach Remix,edm_dance,0.767,0.79,1,-6.709,1,0.0484,0.0305,0.00219,0.334,0.59,121.02,140015,4
3ALa7H3VEkgIn0qFKBY66h,I luve it,alternative,0.652,0.436,7,-15.174,0,0.0473,0.657,0.00354,0.122,0.387,80.169,165859,4
3ASJqw6Ih1vz1s44j7cPyS,Probably Paradise,edm_dance,0.611,0.64,9,-11.687,0,0.0411,0.0302,0.0,0.557,0.175,113.933,123750,4
3AShbFYptVC7fa0yjehClF,MIESES LEBEN / WOLKEN (feat. Haiyti),indie_alt,0.756,0.477,10,-7.358,0,0.136,0.679,0.00017,0.149,0.489,149.904,183920,4
3AVZaAbDvR6rs2NN4n0aAF,Ace of Spades,metal,0.321,0.99,6,-4.461,1,0.204,0.00248,0.00631,0.0924,0.209,140.574,166707,4
3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,pop,0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,290147,4
3AgF2HDVpiqbfAOXhzt6iv,Verrate deine Freunde,indie_alt,0.827,0.624,8,-6.425,0,0.0607,0.0895,0.0,0.731,0.636,127.969,183720,4
3Am0IbOxmvlSXro7N5iSfZ,Strawberry Fields Forever - Remastered 2009,rock,0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,247320,4
3Ammu8EjvlAFTYNNKgVsoq,Ara Sıra,pop,0.72,0.802,11,-7.036,0,0.0705,0.373,0.0,0.118,0.317,134.953,147000,4
3AonChVGbKzTPGpkiR4Awe,Know Your Demons,alternative,0.65,0.722,10,-6.077,1,0.0299,0.376,0.0,0.132,0.811,119.349,206773,4
3ArDS1f0uJjaotIuIkg2cJ,The Scientist (feat. Emily Sander),edm_dance,0.533,0.739,4,-4.83,1,0.0784,0.00285,0.00118,0.283,0.346,122.977,214634,4
3Arav7LTu2rZPtDLc4j70X,Mind Control,edm_dance,0.54,0.908,5,-6.994,1,0.043,0.00143,0.706,0.114,0.779,123.995,220461,4
3AsPDfysPpXHXm8JK85F3W,Yellow,indie_alt,0.644,0.506,2,-9.442,1,0.0401,0.029,0.000119,0.133,0.489,75.008,228467,4
3B1z9WBY7VaUKPIfXy6vZO,Bielefeld,indie_alt,0.546,0.674,2,-7.886,1,0.0372,0.00191,0.663,0.38,0.398,129.015,242082,4
3B2lC0tHokLJuPOhKaLycU,Quicksand (feat. Michael Swank),metal,0.536,0.988,7,-4.06,0,0.181,0.00302,0.0,0.222,0.123,105.992,152000,4
3BDNaH01PE6gJ9LwNe97Ya,you're not alone,alternative,0.251,0.394,2,-10.8,1,0.0369,0.667,0.954,0.106,0.0352,116.072,172578,4
