id,titel,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3ear11tYbMEmNDm2lxZTqL,Lola Montez,metal,0.513,0.875,2,-4.819,1,0.0336,0.000139,3.28e-05,0.0715,0.677,151.986,267680,4
3edtBhSgCHXWx9PNLMSgQh,Солнце,alternative,0.485,0.94,3,-4.598,1,0.294,0.0031,0.835,0.349,0.666,120.104,228111,4
3eeUu1HT2I2cVKjRLklLUh,This Here Island,indie_alt,0.7,0.291,10,-11.277,1,0.067,0.855,0.000696,0.105,0.529,97.831,243499,4
3ehrCQoouv7NW8LRgcMvRF,is your bedroom ceiling bored? (feat. Cavetown),indie_alt,0.616,0.45,6,-9.832,1,0.114,0.529,1.58e-06,0.0926,0.195,123.851,207510,4
3elOzp9X3B8vMGhJBWzbIF,Wasting My Young Years,indie_alt,0.543,0.311,5,-10.018,0,0.0361,0.857,0.000684,0.0983,0.134,126.86,204213,4
3eoEriMHjKEpyNa2BFmdSm,The Other Line,rock,0.386,0.933,1,-3.745,0,0.129,7.66e-05,0.459,0.187,0.384,167.046,209693,4
3eoNUm0LU9hATVVi9w4fM6,Lost In Yesterday,party,0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,249587,3
3euqW42c6yR3DP4GgIIwpE,DRAHTKURBEL,alternative,0.111,0.334,3,-15.348,1,0.0368,0.9,0.964,0.0703,0.0365,89.591,288500,4
3f24OX8Zk6JAbZJbpbXd6U,The East,indie_alt,0.782,0.671,9,-11.426,0,0.0618,0.251,9.76e-05,0.0636,0.161,125.005,187243,4
3f5JtAsGRIXN8pSAeTi6vA,Manic Depression,rock,0.357,0.969,1,-4.99,1,0.124,0.0134,0.0677,0.141,0.704,149.741,222293,3
3f89H1cLfXjY5yec3R4HdM,Up in Her Mind,pop,0.67,0.632,5,-6.707,0,0.0859,0.109,1.59e-06,0.329,0.66,110.024,179404,4
3fB2VetEU3qpyXqw7DDSnA,Atria,alternative,0.168,0.364,11,-11.811,0,0.0376,0.647,0.963,0.165,0.037,112.309,263187,3
3fJWw5Od5tGvKlyh02jLib,Bathe in the Flame,metal,0.445,0.995,6,-3.79,1,0.134,0.00209,0.000214,0.228,0.0363,129.971,240000,4
3fUkwQuj2XqHKf7Dc2mO8O,Freak,indie_alt,0.635,0.991,9,-5.229,0,0.0454,0.104,0.0295,0.353,0.743,141.591,202907,4
3fXkk7saX1dqX0o1dSWnvg,Of Fury,metal,0.457,0.986,1,-3.058,0,0.125,1.48e-05,0.0126,0.123,0.104,140.002,287533,4
3fXqDlChHYVt3LKnMluWio,Stupid For You,rock,0.581,0.922,1,-3.408,0,0.0667,0.0235,0.0,0.202,0.595,118.409,191545,4
3fZZ46U5REAzFQkqz0aWu8,I Can See For Miles,rock,0.384,0.724,4,-9.282,1,0.0812,0.127,0.00122,0.0753,0.224,130.759,247750,4
3fab31LI5JFM6N8a9EwbBx,Oceanside,edm_dance,0.648,0.906,6,-2.426,0,0.0655,0.0798,0.0,0.179,0.245,125.93,157143,4
3fjmSxt0PskST13CSdBUFx,Somewhere I Belong,metal,0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,213933,4
3fkCcM1txNmc5YsqfwiAQp,Symbolic,metal,0.364,0.982,6,-7.034,0,0.195,6.65e-05,0.0124,0.163,0.127,113.772,392800,4
3flxPmOcA1rm7rKsZLfnD9,Darkbloom,metal,0.493,0.837,8,-5.405,1,0.0411,8.86e-05,4.58e-06,0.124,0.342,110.012,228273,4
3fnL2JDgy4QD04araOl0eY,Androgynous,indie_alt,0.476,0.361,11,-9.312,1,0.0287,0.518,0.0,0.0817,0.389,106.484,190853,4
3foIGbQ1FPZYJJ7RQ6v4Nj,Stay,metal,0.41,0.305,10,-17.36,1,0.0311,0.101,0.826,0.134,0.036,85.035,141750,3
3fpfQC77x3uwESSJ6VmUKM,Softly,alternative,0.739,0.522,1,-10.876,1,0.0355,0.0174,0.00608,0.199,0.214,110.0,188781,4
3fsghmcEnT7K9f30ohHDRn,In Da Club,party,0.901,0.72,11,-2.826,0,0.36,0.262,0.0,0.0766,0.795,90.059,193467,4
3fvsxmytTns1ApIWBqfANZ,Temptation (feat. Poppy Baskcomb),edm_dance,0.744,0.703,3,-8.111,0,0.048,0.0195,0.00449,0.141,0.819,125.023,172197,3
3fyjlRvjzojhCwTlxtgwFP,Back To Paris,party,0.327,0.863,6,-4.498,0,0.0462,0.037,0.00657,0.384,0.173,129.751,197538,4
3gAKJMJ1jdFt5Rk4UvhPz3,Destiny Calling,alternative,0.369,0.901,9,-4.921,1,0.0522,0.000901,0.0,0.094,0.437,102.947,230173,4
3gDIzJLAOIiFqcCXjcz8hp,Odds,alternative,0.893,0.391,1,-9.768,1,0.168,0.00257,0.000428,0.13,0.44,124.993,172800,4
3gDfKsQpn2H5ifhinXHd4O,Duysun,pop,0.733,0.694,6,-9.638,1,0.0491,0.0574,2.1e-05,0.0866,0.832,164.109,216873,4
3gLfRQQ1szzFqXtF1FogRV,White Miles,alternative,0.425,0.651,2,-7.214,1,0.0284,0.000442,0.00592,0.329,0.557,147.102,164347,4
3gMPAABXCnLQff9b5avJQb,Monsterparty - Live & Unplugged,rock,0.544,0.792,0,-6.661,1,0.178,0.147,0.0,0.898,0.578,144.928,208533,4
3gNGi2iUGHXGpBQHce6Nua,When You Were Young,alternative,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.435,220427,4
3gULt5Mw6HnZkh3pj2Ff5e,Mt. Everest,indie_alt,0.672,0.707,1,-7.88,1,0.0308,0.116,0.00902,0.144,0.817,148.026,215708,4
3gUUMVRtNe9hxD2JzJ6J4v,Binary,indie_alt,0.669,0.642,6,-11.0,0,0.0347,0.539,0.362,0.102,0.763,128.005,226933,4
3gVhsZtseYtY1fMuyYq06F,Sonne,metal,0.51,0.917,4,-4.806,0,0.0854,0.0054,0.000133,0.396,0.313,75.098,272440,4
3gWpdDl7sUpTTquONrOjyS,Keine Kontrolle,rock,0.79,0.478,2,-8.104,1,0.0528,0.43,0.000712,0.118,0.422,124.998,192796,4
3gY6tiCNsuVi6s8kPV6aQg,Nas Is Like,hiphop,0.634,0.845,11,-5.058,0,0.352,0.00602,5.29e-06,0.0598,0.929,94.0,237027,4
3gbiep6f1dLAFKv7KcqRGa,Indelible,rock,0.516,0.721,0,-6.022,1,0.0368,0.0112,0.000629,0.0907,0.0758,142.009,175154,4
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",rock,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613,4
3ggCAzcCmSz73VLfvBuSXA,Kind,rock,0.57,0.995,8,-4.045,0,0.0861,6.25e-05,0.000542,0.0579,0.224,112.031,279200,4
3gkChSNvZJeTegxz57szLt,Beyond,edm_dance,0.58,0.633,6,-8.272,0,0.0316,0.0167,0.894,0.0663,0.161,119.948,324000,4
3gmmSF7pX9XyjgbjvXwmeq,Anthem,alternative,0.748,0.619,4,-9.739,0,0.0758,0.319,0.0154,0.364,0.455,118.992,254601,4
3gnQOlZnWimG7ddl74UIKZ,Gas,hiphop,0.532,0.501,0,-9.525,0,0.566,0.0974,0.0,0.109,0.51,74.61,159508,4
3gyRaifTaAoQrwtYiQu9ur,COACHELLA,pop,0.882,0.751,0,-4.837,0,0.0922,0.0506,0.00484,0.104,0.638,130.015,166095,4
3h3pOvw6hjOvZxRUseB7h9,i wanna be your girlfriend,alternative,0.54,0.381,7,-14.323,1,0.0347,0.0217,0.000687,0.305,0.343,155.882,204991,4
3h3szgXLd2FJ0WSWj8om9t,"L.O.V.E. (feat. EARTHGANG, Jon Batiste & Sherwyn)",edm_dance,0.81,0.779,9,-4.834,1,0.0485,0.000308,0.0,0.23,0.641,111.054,169200,4
3h4udOQrLfWBBzB2TxFBaJ,Not the End of the Road,metal,0.396,0.924,0,-6.801,1,0.043,0.000221,0.0,0.108,0.437,167.013,239533,4
3h6RD7RYENDIb3qB9Bw4OB,Cavalier,indie_alt,0.409,0.294,11,-8.209,1,0.0439,0.912,0.000177,0.22,0.0399,127.815,283173,4
3hARuUtzTdUuWH1KiLJlSf,Window,indie_alt,0.714,0.483,4,-9.378,0,0.195,0.436,2.3e-05,0.28,0.67,91.025,139293,4
3hB45uxnbEjhGJHQZKOpFL,Suvi,edm_dance,0.455,0.652,8,-9.363,1,0.0679,0.00704,0.76,0.117,0.0394,124.081,191613,3
3hSWPdtI58IANIOhulRR7v,No Goodbye,indie_alt,0.593,0.443,3,-17.845,0,0.0389,0.679,0.675,0.0948,0.0396,119.971,252000,4
3hf7tTSZ6jgIdLIiT9Kgq0,not okay (feat. mazie),indie_alt,0.716,0.42,9,-7.229,1,0.031,0.541,0.0,0.135,0.538,79.868,163800,4
3hgBGx3ShG9uCiJ3kvh8wm,Los Angeles,indie_alt,0.608,0.791,7,-5.441,1,0.0306,0.0871,1.81e-06,0.0868,0.722,92.743,144821,4
3hjQojGfx3VRcNQ6TbxyUU,Ascend,edm_dance,0.67,0.504,9,-12.942,0,0.0425,0.577,0.907,0.103,0.0342,117.996,281000,4
3hlwSv1rRVguTBGRH813Pw,Wildlands,edm_dance,0.546,0.936,3,-6.46,0,0.0619,0.00846,0.762,0.344,0.0382,124.876,204638,4
3hoUrTwtKCFEqqcuvqZgpJ,Immer wenn ich gehen will,hiphop,0.612,0.584,7,-6.915,0,0.179,0.406,0.0,0.126,0.288,178.032,164633,4
3htjamVamGCwOrJx40cWz0,Schunder-Song,rock,0.41,0.928,0,-2.451,1,0.167,0.00607,3.32e-06,0.118,0.521,172.167,180493,4
3hvDpLh6nEab9KQbXCyAbM,Lovely Girl,alternative,0.553,0.836,5,-7.122,1,0.0336,0.291,0.0,0.071,0.789,109.531,166653,4
3hxAgloXfcqUHO9FtpTFwp,Break My Heart,edm_dance,0.743,0.839,7,-5.177,0,0.04,0.0167,0.00447,0.062,0.519,125.031,159506,4
3hxJ3qXqg8ysYBF1QmO8Ir,Wenn du mich siehst,hiphop,0.751,0.673,5,-6.855,0,0.0824,0.262,0.000119,0.144,0.657,148.101,173710,4
3i058E8uxTsYqJ5NWZzqSj,Little Freak,pop,0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96,202183,4
3i41yQZllyhZZJXsr3ADhd,Heather Park,edm_dance,0.715,0.947,7,-6.738,1,0.0435,0.252,0.912,0.581,0.519,122.034,361960,4
3iFsdb71xztvfegAkH2tAL,Monsta,party,0.843,0.8,1,-4.061,1,0.0336,0.179,0.0,0.118,0.961,133.026,196120,4
3iJs1ScCcG35TNSNIJ3Scm,Asoziale Gesellschaft,rock,0.673,0.8,7,-7.297,1,0.123,0.0118,0.0,0.349,0.42,93.927,218298,4
3iKSyNDGzJ3FcjXoDKqehS,From Hell with Love,metal,0.502,0.9,4,-5.655,0,0.0482,0.000104,0.00212,0.161,0.552,120.066,235296,4
3iUmoy21qlRY1VdNEtJJlx,Looking For Love,pop,0.787,0.701,1,-7.073,0,0.0448,0.251,9.02e-05,0.114,0.545,112.048,159255,4
3iVcZ5G6tvkXZkZKlMpIUs,Alright,alternative,0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,219333,4
3iWOZkQNDekZQqkiJqqeGy,Say It Right - Sped Up Remix,pop,0.849,0.941,8,-6.448,1,0.223,0.0269,0.00717,0.0596,0.765,134.479,194160,4
3iWlbqAaoIR7H7gyO3a6rV,Tears Don't Fall,metal,0.212,0.924,7,-3.349,0,0.135,0.000729,2.23e-06,0.0831,0.244,162.128,348387,4
3id8kxAfWtgSiKq2wuwPSu,"You're My Heart, You're My Soul",pop,0.88,0.81,11,-5.236,0,0.0963,0.0127,1.72e-05,0.204,0.515,126.973,142000,4
3ihIZrJreMJPjQdNLrEXnP,In A Minute,hiphop,0.643,0.605,4,-5.968,0,0.297,0.0336,0.0,0.112,0.145,84.216,200471,4
3imITUqEhkebNbOoS1yrWm,All I Want,rock,0.342,0.981,2,-3.228,0,0.14,2.53e-05,0.0,0.343,0.207,160.083,202640,4
3inSmIa388icRdpDi5ecJd,Way down We Go - Recorded at Spotify Studios NYC,rock,0.602,0.459,8,-7.167,0,0.036,0.63,0.000165,0.146,0.366,86.38,193297,4
3ivsBS2Sko6udZ7GWarDTu,Can't Smile,metal,0.475,0.759,10,-4.486,1,0.043,0.0109,0.0419,0.0991,0.277,149.961,289293,4
3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,party,0.722,0.893,0,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,116750,4
3ixTiPABjqkBKPocxq6oIe,Don't Look Back In Anger,party,0.346,0.916,0,-3.588,1,0.0703,0.0331,3.82e-06,0.117,0.249,164.005,287827,4
3ixe45hov7EBKXm8tYBmvX,Mercury,alternative,0.702,0.712,9,-7.435,0,0.0584,0.522,0.0263,0.267,0.891,151.017,298160,3
3ixoDRreLMvvTeYdUFenSS,EEK,alternative,0.724,0.572,1,-6.148,1,0.0468,0.0894,0.000368,0.115,0.674,144.041,247468,4
3iyYmoZMI4o0xW0nCLwAT3,Human Performance,alternative,0.455,0.757,6,-3.867,0,0.0301,0.2,0.487,0.308,0.524,109.824,255880,4
3iz0BamLeB8AngNYpjbC6E,ISABELLE,hiphop,0.81,0.74,10,-6.17,0,0.108,0.1,0.0,0.0774,0.754,94.025,136554,4
3jBCwLVmmfKUH8321N4bdd,Shifting Sands,rock,0.226,0.585,2,-9.965,1,0.0343,0.128,0.0233,0.112,0.655,180.495,234600,3
3jBvVySFsir2Cn8kGH90Ah,I Miss You,alternative,0.651,0.764,11,-6.403,1,0.0341,0.00121,1.14e-05,0.079,0.681,110.022,227813,4
3jEbnQF8936IYEu99ALo1G,vielzubreit 2,indie_alt,0.507,0.829,5,-8.5,0,0.031,0.0141,0.0401,0.145,0.912,154.974,192489,4
3jFTsobEff1Cz8DlIAisYY,You Know How We Do It - Remastered,hiphop,0.758,0.519,10,-10.58,0,0.0395,0.117,0.0742,0.109,0.617,92.872,232773,4
3jG6Zecmr9Tx26mNvmgbMe,Never Look Back,edm_dance,0.737,0.5,1,-9.439,1,0.0284,0.345,0.0265,0.104,0.439,104.957,169298,4
3jJm28Q9MEhnRbxk2LdfkK,Generals And Majors - 2001 Remaster,indie_alt,0.61,0.895,10,-7.029,1,0.0289,0.0118,3e-05,0.048,0.933,141.364,244507,4
3jKji1xEdwXgXcTrKJYbcR,Verlasse dich,hiphop,0.726,0.519,0,-6.912,1,0.0436,0.237,0.000468,0.145,0.476,132.025,170200,4
3jL65y9utOh4xoC1nTSfEG,Cracks in the Pavement,indie_alt,0.503,0.885,3,-6.246,1,0.0375,0.00298,0.674,0.349,0.565,137.94,217934,4
3jLLoSPLIJrhtfY8QPVVld,Du bist immer für mich da,indie_alt,0.635,0.382,10,-13.582,0,0.0387,0.84,0.00129,0.191,0.446,117.995,183731,4
3jLVtU8Sm0cyiVHWFENICL,Fables - The Garden Version,indie_alt,0.55,0.267,11,-12.507,1,0.0345,0.882,0.0,0.113,0.39,99.934,176537,4
3jMQCMpQCL28fYmHdh4MeT,A Favor House Atlantic,alternative,0.327,0.977,4,-3.033,1,0.254,0.000872,0.0,0.145,0.179,166.505,234693,4
3jOZEvgu6UoEp77kzJjfHS,And Then You Came,edm_dance,0.148,0.144,0,-20.631,1,0.0383,0.928,0.627,0.112,0.0321,143.656,287541,3
3jOyg77BUcPtbRtObyogTG,Devils,edm_dance,0.694,0.813,6,-5.278,1,0.0376,0.0718,0.00147,0.123,0.233,121.988,158719,4
3jUTjCISntIUFL8jnAjzgc,Fallen Leaves,rock,0.71,0.811,3,-4.079,1,0.0431,0.00105,2.08e-06,0.0677,0.914,123.048,199200,4
3jagGO7eHHuaD53ibehkux,Blood and Thunder,metal,0.364,0.935,2,-6.548,1,0.0724,8.58e-06,0.729,0.0317,0.478,92.717,228587,4
3jc7WSwiPPAjdokdwVflJk,Out of Focus (feat. Zoot Woman) - Âme Remix,indie_alt,0.759,0.483,10,-10.278,0,0.0633,0.0143,0.73,0.0793,0.393,124.014,384528,4
3jfr0TF6DQcOLat8gGn7E2,Do I Wanna Know?,rock,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4
3jjTNicCrPJFe0FyLWmSAR,Locker Room,alternative,0.315,0.7,0,-10.228,1,0.041,0.00101,0.000114,0.137,0.225,170.014,223500,4
3jjU4Pky1ja5J1onU6ei4T,The Vengeful One,metal,0.238,0.967,4,-2.602,0,0.136,0.000213,1.18e-06,0.26,0.58,170.128,252003,4
3jlFMDKI3hjKvqzXry1Yq1,Oasis,edm_dance,0.367,0.63,10,-7.846,1,0.0592,0.0065,0.81,0.112,0.0636,177.971,202247,4
3jmelhU4kuytaLPLeiAerH,I Am Loco,metal,0.516,0.945,7,-4.202,1,0.0979,0.000602,0.0683,0.0841,0.101,174.756,210533,4
3jpGc7gcoTyQsrlfQ332Ql,"Deceiver, Deceiver",metal,0.185,0.983,1,-7.301,1,0.235,1.66e-05,0.191,0.197,0.102,178.864,231773,4
3jvpPbTJqfyKvEOtOsn83m,Body,party,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4
3jygqNqsSwvuICQMU65bEW,Dolla Fo' Dolla,party,0.855,0.592,8,-7.678,0,0.231,0.0126,0.0,0.12,0.338,127.014,185197,4
3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,pop,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,258299,4
3k63HMauTnGEgwYbzWDzYH,DAY & NIGHT (feat. Hava),hiphop,0.709,0.629,4,-6.687,0,0.0764,0.0479,1.07e-06,0.158,0.349,135.917,217500,4
3k7V2I8tZRausER37oVADQ,Demon King,metal,0.484,0.987,7,-4.621,1,0.182,0.000212,0.0,0.338,0.195,125.032,235267,4
3k7ne7VmH43ZPWxPdvPUgR,coney island (feat. The National),indie_alt,0.537,0.537,8,-11.266,1,0.0617,0.819,0.000904,0.142,0.292,107.895,275320,4
3k9i7UzeSUYWIfUZFeFDUd,Layla - 40th Anniversary Version / 2010 Remastered,rock,0.404,0.903,1,-3.88,1,0.0668,0.577,0.297,0.287,0.498,115.672,423840,4
3kBBjItT7JnKi28k68dGkr,Spitting Off the Edge of the World,alternative,0.416,0.717,2,-5.872,1,0.0357,0.00349,3.36e-06,0.0627,0.0952,109.947,257747,4
3kCYnvSwhSzYBD7fnDFhbY,14,pop,0.402,0.634,2,-5.808,1,0.364,0.707,0.0,0.387,0.705,68.877,141797,5
3kDzBMAOxpjfbPKrFOMlWt,Be My Guest,hiphop,0.821,0.293,0,-11.825,0,0.133,0.661,0.0,0.235,0.439,131.994,183453,4
3kKhaaIjqGMcOVhl5r36Ap,Reflections,edm_dance,0.63,0.4,9,-16.113,0,0.0319,0.294,0.906,0.111,0.0516,120.019,231250,4
3kL40teEoVA3IBmYkKslSV,Same Team,pop,0.75,0.691,5,-4.857,0,0.0694,0.193,1.65e-06,0.132,0.493,124.965,211493,4
3kMrazSvILsgcwtidZd1Qd,Bulletproof,alternative,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,205733,4
3kNEqC4ABluW7gOfBBpFqM,Times,alternative,0.731,0.504,4,-9.433,1,0.0427,0.625,0.682,0.131,0.47,141.971,205820,4
3kNdTpZjPvKC8VaU1dHEBi,on my mind,party,0.654,0.978,6,-4.508,0,0.0604,0.0146,0.35,0.603,0.283,124.991,205440,4
3kSLnnS9ypzs1ERC7szmur,Pain Tolerance,metal,0.442,0.928,4,-6.005,0,0.0738,5.21e-05,0.491,0.236,0.493,74.968,142123,4
3kb72STxc2959ZqsTwu52i,Ain't No Rest for the Wicked,rock,0.634,0.849,0,-7.075,1,0.105,0.0438,0.0,0.363,0.919,156.004,175493,4
3kcKlOkQQEPVwxwljbGJ5p,Kernkraft 400 (A Better Day),pop,0.623,0.727,11,-5.57,0,0.0562,0.184,2.02e-05,0.309,0.4,125.975,165800,4
3kcX1eNaWhs3uqgwpRWgID,Acting My Age,indie_alt,0.66,0.768,9,-3.945,1,0.0266,0.000903,2.09e-05,0.326,0.77,120.03,222313,4
3kdMzXOcrDIdSWLdONHNK5,The Sky Is A Neighborhood,rock,0.357,0.549,11,-7.843,0,0.0698,0.000798,0.00485,0.22,0.531,130.749,244573,4
3ki3YXx0OtIjOZ0Plcj6KW,Ich liebe.... (feat. MAJAN),hiphop,0.672,0.334,0,-9.034,1,0.0789,0.874,0.0,0.0899,0.432,80.086,236533,4
3knlIGVH97AywBzVtF1Rpy,Sandstorm,alternative,0.42,0.807,4,-7.992,1,0.03,0.0403,0.00952,0.218,0.704,94.582,161707,4
3koCCeSaVUyrRo3N2gHrd8,Let's Groove,pop,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,339320,4
3koJjZ9jS8XlNjslusBH6A,Savoir Faire,party,0.727,0.722,2,-2.763,0,0.433,0.0411,0.0165,0.113,0.323,123.036,171707,4
3kupmezXim5cFtTOpKrPBO,In der LV,hiphop,0.63,0.695,6,-7.854,0,0.511,0.146,0.0,0.129,0.24,103.868,187500,4
3l3SHjft9MKZt4Yq3CktJo,Stitches,metal,0.519,0.945,10,-3.501,0,0.0699,0.000204,0.000356,0.35,0.574,99.898,209549,4
3l59WwONGVW1OIEVqxr5Li,Blizzard,metal,0.514,0.926,1,-6.579,0,0.0349,2.3e-06,0.857,0.126,0.173,129.027,194453,4
3l9CW99AHtExIRV4hW2N5m,Misery Business,rock,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,211520,4
3lAux1CJyY93UX7Jmof0OJ,Awoken,edm_dance,0.494,0.723,7,-6.695,0,0.0524,0.115,0.0161,0.0902,0.115,100.375,280800,4
3lBQSNaCuBlA4TfYmpH7oF,The Quiet One,alternative,0.733,0.728,10,-7.575,0,0.235,0.0274,0.000686,0.142,0.692,88.069,257747,4
3lF0EMxSiT8uee5dSgKyUO,Beds Are Burning (feat. Tim Mcllrath of Rise Against),rock,0.524,0.914,4,-3.357,0,0.107,0.0125,0.112,0.314,0.325,119.062,246696,4
3lJOhlC7WMEOfldrkTLpIX,Above All Else,alternative,0.516,0.819,6,-7.122,1,0.0455,0.0278,0.787,0.178,0.37,128.948,293500,4
3lJqE5AKrrFDFdhDyB0kqx,Swords and Tequila,metal,0.347,0.939,2,-9.239,1,0.0648,8.89e-05,3.81e-05,0.232,0.356,89.401,200333,4
3lLQHqHJtOXWeJfqguiOd1,Tell Me Why,party,0.625,0.818,3,-6.211,0,0.0499,0.0397,0.465,0.325,0.26,128.006,179118,4
3lMVtX2zN22nm30jGVoOpT,Agent Orange,metal,0.262,0.988,4,-4.939,0,0.117,1.63e-05,0.733,0.21,0.259,113.663,365320,4
3lN5zEux9kS6wuAOynFQlO,No Dignity,metal,0.539,0.912,11,-7.805,0,0.0456,0.000186,0.663,0.327,0.304,140.0,209621,4
3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,rock,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,212440,4
3lSuzS3jEkys1ZXw4tAcRR,Affettim,pop,0.723,0.726,3,-4.838,0,0.214,0.763,0.0,0.148,0.701,174.083,199453,4
3lUwCryVobacobYrN5f2Je,Switchback,metal,0.44,0.834,10,-6.655,1,0.0412,1.76e-05,0.000131,0.284,0.356,112.932,302693,4
3lYJfStQESsxPjj3ox11tM,Groove People,edm_dance,0.862,0.798,0,-7.074,1,0.0461,0.014,0.252,0.594,0.951,125.037,328979,4
3lbx13YshETqbBolc9Hc14,The Unforgiven III,metal,0.297,0.692,4,-5.625,0,0.0344,0.00196,3.75e-06,0.115,0.103,121.52,466587,4
3lcJOGpwiiLN7SjhV1UK9J,HOME - Remix,party,0.882,0.571,0,-5.541,0,0.231,0.175,0.0,0.303,0.406,117.973,195160,4
3leQLTAf9btWYR0bbIiHeZ,My Love,alternative,0.5,0.84,9,-5.894,0,0.0763,0.00354,0.0,0.125,0.161,121.836,231409,4
3ljzhYQiqtaZk39naIHDcP,Vergissmeinnicht,hiphop,0.694,0.683,7,-5.173,1,0.176,0.016,0.0,0.0901,0.384,90.142,207675,4
3lrQX2YbeXOmnMvtAu30iB,Back 2 U,edm_dance,0.668,0.809,2,-4.996,1,0.311,0.127,0.000238,0.196,0.199,126.236,160169,4
3lwpE0SEaQV5DWNjqMtYEk,"Blue On Black (feat. Kenny Wayne Shepherd, Brantley Gilbert & Brian May)",metal,0.45,0.872,7,-4.91,1,0.0353,0.0018,1.61e-05,0.0833,0.396,156.059,274615,4
3m0wZuXpHAse472ASMfTpU,My Womans Head,rock,0.538,0.607,2,-8.776,1,0.0409,0.526,0.000101,0.597,0.854,128.001,181027,4
3m1Z6IK6pCXs5jOydBlUAT,Eventide in Orbit,alternative,0.61,0.721,1,-8.695,1,0.0316,0.0328,0.877,0.112,0.268,129.025,406442,4
3m1qGLyr7OMyZLfTBKWT9S,No Proper Life,indie_alt,0.628,0.663,9,-6.924,1,0.0527,0.0847,0.853,0.583,0.571,137.883,165656,4
3m4Mp1KfiPawsOjlRlbxN3,Everything,party,0.538,0.633,8,-10.087,1,0.03,0.000335,0.196,0.182,0.293,128.97,292000,4
3m6KkYKdnbffMpGd9Pm9FP,Seven Nation Army,party,0.745,0.466,4,-7.62,0,0.0864,0.00666,0.35,0.272,0.303,123.889,231920,4
3m6xcoAL3G5nFi90xEKHLA,KEIN BOCK,pop,0.768,0.439,6,-10.355,0,0.568,0.38,1.39e-06,0.334,0.516,75.218,205665,4
3m7WqKbGS6caZat8qnsCwc,Deals,hiphop,0.552,0.625,1,-6.259,1,0.325,0.028,0.0,0.102,0.388,83.668,134503,4
3mCeeoBvTTpg8Xy2Wuvirw,Bat Out of Hell,rock,0.204,0.837,5,-7.618,1,0.0676,0.281,0.00405,0.291,0.392,171.514,590000,4
3mJvoWmfeg8zUjdjCqHlqv,What Was Dreamt and Lived,metal,0.19,0.932,9,-4.862,0,0.219,0.00467,0.0547,0.065,0.0511,170.015,694225,4
3mcG2NI5G5vhrQtRda1YnA,The Middle,rock,0.629,0.897,2,-3.401,1,0.0483,0.0424,0.0,0.263,0.93,161.944,168253,4
3mfGUbO81k7NKpoJV6avFk,Cold Heart - Single Edit,indie_alt,0.742,0.724,7,-4.066,1,0.0326,0.0555,0.0,0.0346,0.945,117.965,210893,4
3mhOmh4tRKsMfnRmgZfeBm,Far Behind,rock,0.552,0.645,7,-6.595,1,0.0268,0.00187,1.38e-06,0.0424,0.588,89.518,299733,4
3misJkA5entqkAdHPJ4vTP,Mercedes,hiphop,0.815,0.508,9,-9.856,0,0.388,0.119,5.55e-06,0.153,0.863,139.933,179549,4
3mjGdtDbkZ2ftqunWrIA82,Up All Night,indie_alt,0.485,0.939,7,-3.599,1,0.0787,0.0337,0.00189,0.0664,0.485,132.654,217080,4
3motGmEfXRYg9uYLfeMef4,Flux,alternative,0.485,0.949,1,-5.569,0,0.12,0.000259,0.0019,0.0591,0.289,152.098,215720,4
3mqRLlD9j92BBv1ueFhJ1l,Parklife,alternative,0.632,0.877,4,-6.905,1,0.0606,0.154,0.0,0.328,0.749,138.391,187040,4
3mtIUX9LrCpIUiAAv9SD4a,Between the Bars,indie_alt,0.519,0.0774,7,-23.593,0,0.0629,0.937,0.886,0.107,0.353,135.245,141200,3
